GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014
0100000US,,United States,310M200US45580,45580,"United States - Thomaston, GA Micro Area","Thomaston, GA Micro Area",27153,27153,27067,26943,26615,26522,26256
0100000US,,United States,310M200US45620,45620,"United States - Thomasville, GA Micro Area","Thomasville, GA Micro Area",44720,44719,44742,44588,44530,44848,44959
0100000US,,United States,310M200US45660,45660,"United States - Tiffin, OH Micro Area","Tiffin, OH Micro Area",56745,56745,56631,56420,56025,55756,55669
0100000US,,United States,310M200US45700,45700,"United States - Tifton, GA Micro Area","Tifton, GA Micro Area",40118,40122,40246,41380,40994,40280,40704
0100000US,,United States,310M200US45740,45740,"United States - Toccoa, GA Micro Area","Toccoa, GA Micro Area",26175,26175,26155,25751,25725,25595,25480
0100000US,,United States,310M200US45860,45860,"United States - Torrington, CT Micro Area","Torrington, CT Micro Area",189927,189927,189742,188898,187415,186660,184993
0100000US,,United States,310M200US45900,45900,"United States - Traverse City, MI Micro Area","Traverse City, MI Micro Area",143372,143372,143307,144390,145110,146451,147610
0100000US,,United States,310M200US45980,45980,"United States - Troy, AL Micro Area","Troy, AL Micro Area",32899,32899,32959,32922,33128,33682,33389
0100000US,,United States,310M200US46020,46020,"United States - Truckee-Grass Valley, CA Micro Area","Truckee-Grass Valley, CA Micro Area",98764,98748,98752,98788,98333,98262,98893
0100000US,,United States,310M200US46100,46100,"United States - Tullahoma-Manchester, TN Micro Area","Tullahoma-Manchester, TN Micro Area",100210,100209,100126,100177,100270,100926,101344
0100000US,,United States,310M200US46180,46180,"United States - Tupelo, MS Micro Area","Tupelo, MS Micro Area",136268,136268,136351,137312,138831,139671,139723
0100000US,,United States,310M200US46300,46300,"United States - Twin Falls, ID Micro Area","Twin Falls, ID Micro Area",99604,99604,99976,100507,100907,102445,103732
0100000US,,United States,310M200US46380,46380,"United States - Ukiah, CA Micro Area","Ukiah, CA Micro Area",87841,87840,87761,87460,87497,87471,87869
0100000US,,United States,310M200US46460,46460,"United States - Union City, TN-KY Micro Area","Union City, TN-KY Micro Area",38620,38620,38639,38415,37898,37485,37206
0100000US,,United States,310M200US46500,46500,"United States - Urbana, OH Micro Area","Urbana, OH Micro Area",40097,40097,40074,39878,39586,39475,39128
0100000US,,United States,310M200US46620,46620,"United States - Uvalde, TX Micro Area","Uvalde, TX Micro Area",26405,26405,26448,26574,26760,26916,27117
0100000US,,United States,310M200US46740,46740,"United States - Valley, AL Micro Area","Valley, AL Micro Area",34215,34170,34111,34004,34087,34175,34076
0100000US,,United States,310M200US46780,46780,"United States - Van Wert, OH Micro Area","Van Wert, OH Micro Area",28744,28744,28673,28703,28729,28494,28462
0100000US,,United States,310M200US46820,46820,"United States - Vermillion, SD Micro Area","Vermillion, SD Micro Area",13864,13864,13846,14035,14091,13937,13932
0100000US,,United States,310M200US46860,46860,"United States - Vernal, UT Micro Area","Vernal, UT Micro Area",32588,32586,32429,33258,34636,35690,36867
0100000US,,United States,310M200US46900,46900,"United States - Vernon, TX Micro Area","Vernon, TX Micro Area",13535,13535,13505,13431,13262,13154,12973
0100000US,,United States,310M200US46980,46980,"United States - Vicksburg, MS Micro Area","Vicksburg, MS Micro Area",58377,58371,58382,58032,57496,57463,57063
0100000US,,United States,310M200US47080,47080,"United States - Vidalia, GA Micro Area","Vidalia, GA Micro Area",36346,36346,36405,36279,36126,36275,36273
0100000US,,United States,310M200US47180,47180,"United States - Vincennes, IN Micro Area","Vincennes, IN Micro Area",38440,38440,38383,38468,38051,38064,37938
0100000US,,United States,310M200US47240,47240,"United States - Vineyard Haven, MA Micro Area","Vineyard Haven, MA Micro Area",16535,16535,16553,16679,16796,17190,17356
0100000US,,United States,310M200US47340,47340,"United States - Wabash, IN Micro Area","Wabash, IN Micro Area",32888,32888,32852,32581,32428,32348,32252
0100000US,,United States,310M200US47420,47420,"United States - Wahpeton, ND-MN Micro Area","Wahpeton, ND-MN Micro Area",22897,22897,22890,22834,22818,22871,22927
0100000US,,United States,310M200US47540,47540,"United States - Wapakoneta, OH Micro Area","Wapakoneta, OH Micro Area",45949,45949,45936,45815,45866,45876,45841
0100000US,,United States,310M200US47620,47620,"United States - Warren, PA Micro Area","Warren, PA Micro Area",41815,41815,41753,41476,41212,40944,40703
0100000US,,United States,310M200US47660,47660,"United States - Warrensburg, MO Micro Area","Warrensburg, MO Micro Area",52595,52595,52702,53432,54418,54482,54362
0100000US,,United States,310M200US47700,47700,"United States - Warsaw, IN Micro Area","Warsaw, IN Micro Area",77358,77356,77346,77389,77654,77997,78564
0100000US,,United States,310M200US47780,47780,"United States - Washington, IN Micro Area","Washington, IN Micro Area",31648,31654,31713,31918,32116,32303,32729
0100000US,,United States,310M200US47820,47820,"United States - Washington, NC Micro Area","Washington, NC Micro Area",47759,47773,47767,47664,47491,47429,47585
0100000US,,United States,310M200US47920,47920,"United States - Washington Court House, OH Micro Area","Washington Court House, OH Micro Area",29030,29030,29017,28907,28850,28799,28800
0100000US,,United States,310M200US47980,47980,"United States - Watertown, SD Micro Area","Watertown, SD Micro Area",27227,27227,27218,27399,27581,27855,27938
0100000US,,United States,310M200US48020,48020,"United States - Watertown-Fort Atkinson, WI Micro Area","Watertown-Fort Atkinson, WI Micro Area",83686,83681,83686,83905,84408,84610,84395
0100000US,,United States,310M200US48100,48100,"United States - Wauchula, FL Micro Area","Wauchula, FL Micro Area",27731,27731,27767,27684,27414,27410,27469
0100000US,,United States,310M200US48180,48180,"United States - Waycross, GA Micro Area","Waycross, GA Micro Area",55070,55064,55168,54900,54649,54652,54506
0100000US,,United States,310M200US48220,48220,"United States - Weatherford, OK Micro Area","Weatherford, OK Micro Area",27469,27469,27486,27730,28518,29295,29500
0100000US,,United States,310M200US48460,48460,"United States - West Plains, MO Micro Area","West Plains, MO Micro Area",40400,40400,40608,40642,40622,40298,40173
0100000US,,United States,310M200US48580,48580,"United States - Whitewater-Elkhorn, WI Micro Area","Whitewater-Elkhorn, WI Micro Area",102228,102228,102161,102783,103052,103079,103527
0100000US,,United States,310M200US48780,48780,"United States - Williston, ND Micro Area","Williston, ND Micro Area",22398,22398,22573,24379,26686,29563,32130
0100000US,,United States,310M200US48820,48820,"United States - Willmar, MN Micro Area","Willmar, MN Micro Area",42239,42239,42245,42248,42399,42403,42285
0100000US,,United States,310M200US48940,48940,"United States - Wilmington, OH Micro Area","Wilmington, OH Micro Area",42040,42037,41892,41906,41831,41889,41835
0100000US,,United States,310M200US48980,48980,"United States - Wilson, NC Micro Area","Wilson, NC Micro Area",81234,81234,81277,81449,81768,81598,81401
0100000US,,United States,310M200US49080,49080,"United States - Winnemucca, NV Micro Area","Winnemucca, NV Micro Area",16528,16525,16603,16661,17101,17369,17279
0100000US,,United States,310M200US49100,49100,"United States - Winona, MN Micro Area","Winona, MN Micro Area",51461,51461,51393,51347,51326,51262,51097
0100000US,,United States,310M200US49220,49220,"United States - Wisconsin Rapids-Marshfield, WI Micro Area","Wisconsin Rapids-Marshfield, WI Micro Area",74749,74749,74780,74619,74354,73944,73608
0100000US,,United States,310M200US49260,49260,"United States - Woodward, OK Micro Area","Woodward, OK Micro Area",20081,20081,19988,20096,20647,21225,21529
0100000US,,United States,310M200US49300,49300,"United States - Wooster, OH Micro Area","Wooster, OH Micro Area",114520,114514,114501,114718,114990,115144,115537
0100000US,,United States,310M200US49380,49380,"United States - Worthington, MN Micro Area","Worthington, MN Micro Area",21378,21378,21394,21568,21674,21719,21590
0100000US,,United States,310M200US49460,49460,"United States - Yankton, SD Micro Area","Yankton, SD Micro Area",22438,22438,22455,22507,22591,22664,22684
0100000US,,United States,310M200US49780,49780,"United States - Zanesville, OH Micro Area","Zanesville, OH Micro Area",86074,86074,86185,86199,85838,85696,85818
0100000US,,United States,310M200US49820,49820,"United States - Zapata, TX Micro Area","Zapata, TX Micro Area",14018,14018,14056,14192,14232,14356,14319
0100000US,,United States,0400000US72,72,Puerto Rico,Puerto Rico,3725789,3726157,3721527,3686771,3642281,3595839,3548397
0100000US,,United States,04000C0US72,72,Puerto Rico - In metropolitan statistical area,In metropolitan statistical area,3567524,3567892,3563239,3529221,3486013,3440754,3394621
0100000US,,United States,310M200US10380,10380,"Puerto Rico - Aguadilla-Isabela, PR Metro Area","Aguadilla-Isabela, PR Metro Area",339441,339465,338958,335805,331413,326915,322641
0100000US,,United States,310M200US11640,11640,"Puerto Rico - Arecibo, PR Metro Area","Arecibo, PR Metro Area",199471,199471,199253,197729,195821,194079,191864
0100000US,,United States,310M200US25020,25020,"Puerto Rico - Guayama, PR Metro Area","Guayama, PR Metro Area",84214,84214,84107,83045,82134,81543,80581
0100000US,,United States,310M200US32420,32420,"Puerto Rico - Mayagüez, PR Metro Area","Mayagüez, PR Metro Area",106330,106330,106033,104419,102516,100611,98661
0100000US,,United States,310M200US38660,38660,"Puerto Rico - Ponce, PR Metro Area","Ponce, PR Metro Area",350480,350480,349506,344276,338036,331842,325929
0100000US,,United States,310M200US41900,41900,"Puerto Rico - San Germán, PR Metro Area","San Germán, PR Metro Area",137462,137626,137549,136622,135399,133968,132660
0100000US,,United States,310M200US41980,41980,"Puerto Rico - San Juan-Carolina-Caguas, PR Metro Area","San Juan-Carolina-Caguas, PR Metro Area",2350126,2350306,2347833,2327325,2300694,2271796,2242285
0100000US,,United States,04000E0US72,72,Puerto Rico - In micropolitan statistical area,In micropolitan statistical area,130989,130989,131014,130556,129546,128653,127665
0100000US,,United States,310M200US10260,10260,"Puerto Rico - Adjuntas, PR Micro Area","Adjuntas, PR Micro Area",19483,19483,19473,19345,19170,19052,18900
0100000US,,United States,310M200US17620,17620,"Puerto Rico - Coamo, PR Micro Area","Coamo, PR Micro Area",40512,40512,40568,40643,40528,40409,40331
0100000US,,United States,310M200US17640,17640,"Puerto Rico - Coco, PR Micro Area","Coco, PR Micro Area",31078,31078,31046,30864,30507,30233,29881
0100000US,,United States,310M200US27580,27580,"Puerto Rico - Jayuya, PR Micro Area","Jayuya, PR Micro Area",16642,16642,16638,16449,16197,15936,15693
0100000US,,United States,310M200US42180,42180,"Puerto Rico - Santa Isabel, PR Micro Area","Santa Isabel, PR Micro Area",23274,23274,23289,23255,23144,23023,22860
